,id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_servi̤o,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
300,9715ef84c5fc3a150d8397f9cbc76e04143d09ea8b83929c5bab3a1747bb42a5,TRUE,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,5.183561644,5 a 10,FALSE,FALSE,FALSE,TRUE,FALSE,2013-08-23,FALSE,TRUE,TRUE,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,TRUE,RN,AMARELO,ACIMA DE 1 ANO,22,MEDIA,,FALSE,,,AGRESTE POTIGUAR,BAIXA VERDE,FALSE,1,1,0,39,39,39,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
301,553b07b0a1f8dfd6e55827c8ab02f62f3d2e014b29610085fcf508b75dfa96e0,TRUE,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,5.460273973,5 a 10,FALSE,FALSE,FALSE,FALSE,FALSE,2013-05-14,FALSE,TRUE,TRUE,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,FALSE,,0,0,,,,FALSE,PI,AZUL,ACIMA DE 1 ANO,22,BAIXA,,FALSE,,793.95,CENTRO NORTE PIAUIENSE,TERESINA,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000,210000,1,0,,,,,,,,,,,,,,,,,,,48.56666667,0,0,2,2,14.18333333,15.2,13.16666667,,,,0,0,0,,,0,0
302,c7e59a5989f0d58ba5cb13bbb1fff8dd42befb21238a4b581ede82025c6edf17,TRUE,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,1.032876712,1 a 5,FALSE,FALSE,FALSE,FALSE,FALSE,2017-10-16,FALSE,FALSE,TRUE,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,,,0,0,,,,,PI,CINZA,ATE 1 ANO,9,ALTA,,FALSE,,,NORTE PIAUIENSE,LITORAL PIAUIENSE,TRUE,2,2,0,36,36,36,1,,,1,,,,,,,,,,,,,,4,4,4,4,0,0,0,0,36.29166667,87.7,8.933333333,8.933333333,87.7,36.29166667,,,,0,0,0,0,0,0,0,4,0,0,0,2,1,4,0,0,2,2,0,7,15,7.5,12,3,391521.5938,195760.7969,247276.8,144244.8,886075.1719,443037.5859,741830.4,144244.8,1594564.781,398641.1953,741830.4,210000,3078225.656,769556.4141,2225491.2,210000,1,1,1,1,0,0,0,0,0,4,1594564.781,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",741830.4,741830.4,0,4,0,100,,1,,1,2,,,,,,,,4,,,4,2.933333333,4,0,0,4,6.416666667,10.83333333,2.933333333,6.416666667,10.83333333,2.933333333,4,0,0,,,0,0
303,69bd1f669a717425dd3cc7dff5081aef2c890564aaa7832a074d41ad2ad3da90,TRUE,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,3.871232877,1 a 5,FALSE,FALSE,FALSE,TRUE,FALSE,2014-12-15,FALSE,FALSE,TRUE,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,TRUE,MA,AMARELO,ACIMA DE 1 ANO,23,BAIXA,,FALSE,,555.42,LESTE MARANHENSE,CHAPADAS DO ALTO ITAPECURU,FALSE,1,1,0,29,29,29,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
304,f64d777bc4509a0258815d66b0ecbdc99d9bbc967c47a9578be5b9109257fe31,TRUE,EMPRESARIO INDIVIDUAL,RN,OUTROS,BENS DE CONSUMO,INDUSTRIA,7.326027397,5 a 10,FALSE,FALSE,FALSE,FALSE,FALSE,2011-07-03,FALSE,TRUE,TRUE,NAO,FABRICACAO DE PRODUTOS DE MADEIRA,INDUSTRIAS DE TRANSFORMACAO,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,FALSE,RN,AMARELO,ACIMA DE 1 ANO,22,ALTA,BOA,FALSE,,1098.56,LESTE POTIGUAR,LITORAL SUL,TRUE,1,1,0,41,41,41,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
305,86e04ba79ab860c371af15b48019844e4447118fe7492d61638d9ce978dbf28b,TRUE,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.052054795,5 a 10,FALSE,FALSE,FALSE,TRUE,FALSE,2011-10-11,FALSE,TRUE,TRUE,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,TRUE,PI,VERDE,ACIMA DE 1 ANO,26,MEDIA,,FALSE,,982.05,CENTRO NORTE PIAUIENSE,TERESINA,FALSE,1,1,0,37,37,37,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
306,cef7ab36085b2253ce9dfbd9fd78fb8f458c629ff67b67d3e78b0f3dcac0181c,TRUE,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,5.515068493,5 a 10,FALSE,FALSE,FALSE,FALSE,FALSE,2013-04-24,FALSE,TRUE,TRUE,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,FALSE,MA,VERDE,ACIMA DE 1 ANO,24,ALTA,,FALSE,,1316.48,CENTRO MARANHENSE,ALTO MEARIM E GRAJAU,FALSE,2,2,0,30,30,30,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",556372.8,556372.8,4,3,0,100,,,1,,1,1,,,,,,,3,,,3,4.5,3,1,4,7,12.86666667,28.43333333,2.033333333,6.333333333,9.9,4.5,3,1,2,200,50,0,0
307,12170e903a34d952469f1be9ca049cf68999fa1fb6916ba969ae5b2cfc392186,TRUE,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,9.252054795,5 a 10,FALSE,FALSE,FALSE,FALSE,FALSE,2009-07-30,FALSE,FALSE,TRUE,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,TRUE,,,2,0,TRUE,,0,2,,,,FALSE,MA,VERDE,ACIMA DE 1 ANO,24,MEDIA,,FALSE,10392,327.99,NORTE MARANHENSE,ITAPECURU MIRIM,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
308,a92efbffa6a122434e4884c720466ee575fbf4425f7d6d41416f4d44a3e63724,TRUE,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,37.2,> 20,FALSE,FALSE,FALSE,FALSE,FALSE,2006-12-02,FALSE,FALSE,FALSE,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,FALSE,,0,0,,,,FALSE,PI,AMARELO,ACIMA DE 1 ANO,23,MEDIA,,FALSE,,715.17,CENTRO NORTE PIAUIENSE,TERESINA,FALSE,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
309,669e33e7b99452ad4e2376cde53c8c71223beac006f612708155c5944405b281,TRUE,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,6.263013699,5 a 10,FALSE,FALSE,FALSE,FALSE,FALSE,2012-07-25,FALSE,TRUE,TRUE,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,FALSE,RN,AZUL,ACIMA DE 1 ANO,22,ALTA,,FALSE,,968.92,LESTE POTIGUAR,NATAL,TRUE,2,2,0,53.5,55,52,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 1.500.000,01 A R$ 4.800.000,00","DE R$ 1.500.000,01 A R$ 4.800.000,00",1669118.4,1879118.4,5,9,22.22,77.78,,1,2,,2,1,1,2,,,,,9,,,9,22.13333333,0,0,5,14,46.01666667,73.93333333,19.26666667,53.1037037,73.93333333,22.13333333,9,9,9,0,0,0,1
310,cafafdff759f5df6be7eca96bc3016e641733eb62d14007c7a09e4156176eaa6,TRUE,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,4.383561644,1 a 5,FALSE,FALSE,FALSE,FALSE,FALSE,2014-06-11,FALSE,FALSE,TRUE,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,FALSE,PI,VERDE,ACIMA DE 1 ANO,50,MEDIA,,FALSE,,2361.38,CENTRO NORTE PIAUIENSE,TERESINA,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
311,c193a6d47a54421dedcd7db6b0b7e0ffd13fb64f7e93bfab99a4e52d1fc40b0c,FALSE,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.150684932,5 a 10,FALSE,FALSE,FALSE,FALSE,FALSE,2011-09-05,FALSE,TRUE,TRUE,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,TRUE,,,2,0,FALSE,,0,3,,,,FALSE,PI,VERDE,ACIMA DE 1 ANO,24,ALTA,BOA,FALSE,159615,614.83,CENTRO NORTE PIAUIENSE,CAMPO MAIOR,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 1.500.000,01 A R$ 4.800.000,00","DE R$ 1.500.000,01 A R$ 4.800.000,00",2843683.2,4203705.5,29,24,68.75,31.25,,,5,8,1,,2,,,,,3,13,,,16,4.733333333,3,3,29,45,20.49481481,81.06666667,1.9,36.99583333,81.06666667,4.733333333,16,16,16,0,0,18.75,1
312,e9b7ec14a83e25aa3bf1cf088504be4c0a9341a79cb92a03cb8ff80e10351fea,TRUE,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,11.11232877,10 a 15,FALSE,FALSE,FALSE,FALSE,FALSE,2007-09-20,FALSE,FALSE,TRUE,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,FALSE,,0,0,,,,FALSE,AM,AZUL,ACIMA DE 1 ANO,21,ALTA,BOA,FALSE,,919.56,CENTRO AMAZONENSE,COARI,FALSE,2,2,0,51,55,47,2,,1,1,,,,,,,,,,,,,,2,2,2,2,0,0,0,0,145.85,187.9,103.8,103.8,187.9,145.85,,,,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,1,1,0,1,1,1,1,1,61819.19922,61819.19922,61819.2,61819.2,61819.19922,61819.19922,61819.2,61819.2,1115457.594,557728.7969,930000,185457.6,1115457.594,557728.7969,930000,185457.6,,,,,0,0,0,0,0,2,1115457.594,"ATE R$ 81.000,00","ATE R$ 81.000,00",61819.2,61819.2,14,1,0,100,,,,1,,,,,,,,,1,,,1,73.93333333,0,0,14,15,36.14222222,95.23333333,3.066666667,95.23333333,95.23333333,95.23333333,1,1,1,0,0,0,0
313,fcd92c1d59fbbbcc9b276de92dcde10927f774a622d72851bda72bc7c3bdfc2d,TRUE,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,8.010958904,5 a 10,FALSE,FALSE,FALSE,FALSE,FALSE,2010-10-26,FALSE,TRUE,TRUE,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,FALSE,RN,AMARELO,ACIMA DE 1 ANO,22,MEDIA,,FALSE,,2325.69,LESTE POTIGUAR,NATAL,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
314,66202f83518b80942b755136656f7931558cd0f0993189a13866556010083c93,TRUE,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,12.34246575,10 a 15,FALSE,FALSE,FALSE,FALSE,FALSE,2006-06-28,FALSE,FALSE,FALSE,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,FALSE,PI,AMARELO,ACIMA DE 1 ANO,23,BAIXA,,FALSE,,,CENTRO NORTE PIAUIENSE,TERESINA,FALSE,1,1,0,44,44,44,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000,210000,1,0,,,,,,,,,,,,,,,,,,,58.7,0,0,1,1,4,4,4,,,,0,0,0,,,0,0
315,e4aa4f7e87b5793bcc05620f03ff7b3c83e26a18762d0d726657e1824bd0c6c6,TRUE,EMPRESARIO INDIVIDUAL,PI,OUTROS,BENS DE CONSUMO,INDUSTRIA,6.824657534,5 a 10,FALSE,FALSE,FALSE,TRUE,FALSE,2012-01-02,FALSE,TRUE,TRUE,NAO,FABRICACAO DE PRODUTOS DE MADEIRA,INDUSTRIAS DE TRANSFORMACAO,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,TRUE,PI,AMARELO,ACIMA DE 1 ANO,25,MEDIA,,FALSE,,536.45,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,FALSE,1,1,0,46,46,46,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
316,f3dc579febdc105d05e6331cd80c01afa4c4d3d24d4cd77c942b9e2ebb01bc5f,TRUE,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,3.391780822,1 a 5,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-08,FALSE,TRUE,TRUE,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,TRUE,AM,AMARELO,ACIMA DE 1 ANO,23,MEDIA,,FALSE,,608.96,CENTRO AMAZONENSE,MANAUS,FALSE,1,1,0,40,40,40,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
317,24ae28f35261f1fc87b85a22a28549180070f3d7984c330fde4f4d929b0d8a93,TRUE,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,1.356164384,1 a 5,FALSE,FALSE,FALSE,TRUE,FALSE,2017-06-20,FALSE,FALSE,TRUE,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,,,0,0,,,,,RN,CINZA,ATE 1 ANO,8,MEDIA,,FALSE,,599.79,LESTE POTIGUAR,LITORAL SUL,FALSE,1,1,0,27,27,27,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
318,e925476001a3426cd944594cdda707f83c18dd3e339bb828ca82baba1750b616,TRUE,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,31.96164384,> 20,FALSE,FALSE,FALSE,FALSE,FALSE,2008-12-31,FALSE,FALSE,TRUE,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,FALSE,,0,0,,,,FALSE,MA,AMARELO,ACIMA DE 1 ANO,23,MEDIA,,FALSE,,,CENTRO MARANHENSE,MEDIO MEARIM,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
319,35b00475efb2512fff9a13ac668089c5872f56d4520338f4516e69721b2b6145,TRUE,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,12.32054795,10 a 15,FALSE,FALSE,FALSE,FALSE,FALSE,2006-07-06,FALSE,FALSE,TRUE,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,FALSE,,0,0,,,,FALSE,AM,VERDE,ACIMA DE 1 ANO,23,ALTA,,FALSE,,949.29,CENTRO AMAZONENSE,MANAUS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
320,fa1d4cc8ce78282ffe55d683b91dd96fd216cfc2438eb6b4512607b9849db86d,TRUE,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,3.161643836,1 a 5,FALSE,FALSE,FALSE,TRUE,FALSE,2015-08-31,FALSE,FALSE,TRUE,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,FALSE,FALSE,FALSE,,,,,TRUE,,0,0,,,,TRUE,PI,VERDE,ACIMA DE 1 ANO,27,MEDIA,,FALSE,,,NORTE PIAUIENSE,LITORAL PIAUIENSE,FALSE,1,1,0,39,39,39,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
321,a4391505b694dcdab1f808fe9028054a106d3df6054ec8f182613b0e178894e9,TRUE,EMPRESARIO INDIVIDUAL,MA,OUTROS,BENS DE CONSUMO,INDUSTRIA,23.19178082,> 20,FALSE,FALSE,FALSE,FALSE,FALSE,2005-11-03,FALSE,FALSE,FALSE,NAO,FABRICACAO DE PRODUTOS DE MADEIRA,INDUSTRIAS DE TRANSFORMACAO,FALSE,FALSE,FALSE,,,,,FALSE,,0,0,,,,FALSE,MA,LARANJA,ACIMA DE 1 ANO,23,MEDIA,,FALSE,,510.96,OESTE MARANHENSE,GURUPI,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
